2021-06-09 01:20:56.193 -INFO 17866 [ntLoopGroup-6-9] org.reflections.Reflections : Reflections took 53 ms to scan 1 urls, producing 4 keys and 49 values 
2021-06-09 01:20:56.999 -INFO 17866 [tLoopGroup-6-10] org.reflections.Reflections : Reflections took 16 ms to scan 1 urls, producing 4 keys and 49 values 
2021-06-09 01:20:57.082 -INFO 17866 [tLoopGroup-6-11] org.reflections.Reflections : Reflections took 18 ms to scan 1 urls, producing 4 keys and 49 values 
2021-06-09 01:21:39.080 -INFO 17866 [tLoopGroup-6-12] org.reflections.Reflections : Reflections took 44 ms to scan 1 urls, producing 4 keys and 49 values 
2021-06-09 01:21:39.418 -INFO 17866 [tLoopGroup-6-13] org.reflections.Reflections : Reflections took 25 ms to scan 1 urls, producing 4 keys and 49 values 
2021-06-09 01:21:39.476 -INFO 17866 [tLoopGroup-6-14] org.reflections.Reflections : Reflections took 16 ms to scan 1 urls, producing 4 keys and 49 values 
2021-06-09 01:22:09.056 -INFO 17866 [tLoopGroup-6-15] org.reflections.Reflections : Reflections took 26 ms to scan 1 urls, producing 4 keys and 49 values 
2021-06-09 01:22:09.340 -INFO 17866 [tLoopGroup-6-16] org.reflections.Reflections : Reflections took 27 ms to scan 1 urls, producing 4 keys and 49 values 
2021-06-09 01:22:09.431 -INFO 17866 [tLoopGroup-6-17] org.reflections.Reflections : Reflections took 34 ms to scan 1 urls, producing 4 keys and 49 values 
2021-06-09 01:22:52.816 -INFO 17866 [tLoopGroup-6-18] org.reflections.Reflections : Reflections took 15 ms to scan 1 urls, producing 4 keys and 49 values 
2021-06-09 01:23:19.724 -WARN 17866 [ntLoopGroup-6-4] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:23:24.732 -WARN 17866 [ntLoopGroup-6-5] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:23:24.745 -WARN 17866 [ntLoopGroup-6-6] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:23:29.756 -WARN 17866 [ntLoopGroup-6-7] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:23:29.774 -WARN 17866 [ntLoopGroup-6-8] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:23:34.778 -WARN 17866 [ntLoopGroup-6-9] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:23:34.789 -WARN 17866 [tLoopGroup-6-10] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:23:39.793 -WARN 17866 [tLoopGroup-6-11] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:23:39.807 -WARN 17866 [tLoopGroup-6-12] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:23:44.807 -WARN 17866 [tLoopGroup-6-13] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:23:44.818 -WARN 17866 [tLoopGroup-6-14] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:23:49.825 -WARN 17866 [tLoopGroup-6-15] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:23:49.836 -WARN 17866 [tLoopGroup-6-16] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:23:54.836 -WARN 17866 [tLoopGroup-6-17] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:23:54.846 -WARN 17866 [tLoopGroup-6-18] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:23:59.861 -WARN 17866 [tLoopGroup-6-19] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:23:59.873 -WARN 17866 [tLoopGroup-6-20] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:04.878 -WARN 17866 [tLoopGroup-6-21] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:04.893 -WARN 17866 [tLoopGroup-6-22] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:09.895 -WARN 17866 [tLoopGroup-6-23] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:09.905 -WARN 17866 [tLoopGroup-6-24] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:14.911 -WARN 17866 [tLoopGroup-6-25] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:14.924 -WARN 17866 [tLoopGroup-6-26] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:19.931 -WARN 17866 [tLoopGroup-6-27] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:19.948 -WARN 17866 [tLoopGroup-6-28] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:24.953 -WARN 17866 [tLoopGroup-6-29] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:24.967 -WARN 17866 [tLoopGroup-6-30] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:29.978 -WARN 17866 [tLoopGroup-6-31] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:29.991 -WARN 17866 [tLoopGroup-6-32] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:34.994 -WARN 17866 [ntLoopGroup-6-1] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:35.007 -WARN 17866 [ntLoopGroup-6-2] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:40.013 -WARN 17866 [ntLoopGroup-6-3] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:40.023 -WARN 17866 [ntLoopGroup-6-4] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:45.026 -WARN 17866 [ntLoopGroup-6-5] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:45.039 -WARN 17866 [ntLoopGroup-6-6] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:50.043 -WARN 17866 [ntLoopGroup-6-7] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:50.055 -WARN 17866 [ntLoopGroup-6-8] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:55.061 -WARN 17866 [ntLoopGroup-6-9] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:24:55.070 -WARN 17866 [tLoopGroup-6-10] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:00.082 -WARN 17866 [tLoopGroup-6-11] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:00.094 -WARN 17866 [tLoopGroup-6-12] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:05.101 -WARN 17866 [tLoopGroup-6-13] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:05.113 -WARN 17866 [tLoopGroup-6-14] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:10.119 -WARN 17866 [tLoopGroup-6-15] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:10.128 -WARN 17866 [tLoopGroup-6-16] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:15.134 -WARN 17866 [tLoopGroup-6-17] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:15.146 -WARN 17866 [tLoopGroup-6-18] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:20.152 -WARN 17866 [tLoopGroup-6-19] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:20.162 -WARN 17866 [tLoopGroup-6-20] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:25.169 -WARN 17866 [tLoopGroup-6-21] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:25.180 -WARN 17866 [tLoopGroup-6-22] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:30.192 -WARN 17866 [tLoopGroup-6-23] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:30.205 -WARN 17866 [tLoopGroup-6-24] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:35.210 -WARN 17866 [tLoopGroup-6-25] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:35.220 -WARN 17866 [tLoopGroup-6-26] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:40.227 -WARN 17866 [tLoopGroup-6-27] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:40.238 -WARN 17866 [tLoopGroup-6-28] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:45.241 -WARN 17866 [tLoopGroup-6-29] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:45.251 -WARN 17866 [tLoopGroup-6-30] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:50.260 -WARN 17866 [tLoopGroup-6-31] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:50.271 -WARN 17866 [tLoopGroup-6-32] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:55.277 -WARN 17866 [ntLoopGroup-6-1] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:25:55.290 -WARN 17866 [ntLoopGroup-6-2] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:26:00.302 -WARN 17866 [ntLoopGroup-6-3] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:26:00.312 -WARN 17866 [ntLoopGroup-6-4] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:26:05.318 -WARN 17866 [ntLoopGroup-6-5] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:26:05.331 -WARN 17866 [ntLoopGroup-6-6] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:26:10.336 -WARN 17866 [ntLoopGroup-6-7] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:26:10.349 -WARN 17866 [ntLoopGroup-6-8] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:26:15.355 -WARN 17866 [ntLoopGroup-6-9] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:26:15.370 -WARN 17866 [tLoopGroup-6-10] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:26:20.376 -WARN 17866 [tLoopGroup-6-11] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:26:20.387 -WARN 17866 [tLoopGroup-6-12] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:26:25.392 -WARN 17866 [tLoopGroup-6-13] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:26:25.406 -WARN 17866 [tLoopGroup-6-14] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:26:30.421 -WARN 17866 [tLoopGroup-6-15] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:26:30.435 -WARN 17866 [tLoopGroup-6-16] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:26:35.440 -WARN 17866 [tLoopGroup-6-17] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:26:35.451 -WARN 17866 [tLoopGroup-6-18] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
2021-06-09 01:26:40.457 -WARN 17866 [tLoopGroup-6-19] com.tsinghua.course.CourseApplication : null-null-{"EIO":"3","path":"/socket.io/","transport":"polling"}-SysError006-com.tsinghua.course.Biz.Handler.HttpHandler#channelRead0#87/
